row_id,chunk_id,parent_doc_id,source_type,title,year,statement_type,note_number,section_type,chunk_index,chunk_count,chunk_text_length
755,2021_note_8_6_chunk_0,2021_note_8_6,note_block,8. 재고자산 :,2021,,8,,0,1,140
756,2021_note_9_7_chunk_0,2021_note_9_7,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2021,,9,,0,1,257
757,2021_note_10_8_chunk_0,2021_note_10_8,note_block,10. 유형자산 :,2021,,10,,0,1,264
758,2021_note_12_9_chunk_0,2021_note_12_9,note_block,12. 차입금:,2021,,12,,0,1,81
759,2021_note_13_10_chunk_0,2021_note_13_10,note_block,13. 사채:,2021,,13,,0,1,558
760,2021_note_16_11_chunk_0,2021_note_16_11,note_block,16. 우발부채와 약정사항:,2021,,16,,0,1,806
761,2021_note_17_12_chunk_0,2021_note_17_12,note_block,17. 계약부채:,2021,,17,,0,1,91
762,2021_note_18_13_chunk_0,2021_note_18_13,note_block,18. 자본금:,2021,,18,,0,1,298
763,2021_note_19_14_chunk_0,2021_note_19_14,note_block,19. 이익잉여금:,2021,,19,,0,1,276
764,2021_note_20_15_chunk_0,2021_note_20_15,note_block,20. 기타자본항목:,2021,,20,,0,1,44
765,2021_note_21_16_chunk_0,2021_note_21_16,note_block,21. 비용의 성격별 분류:,2021,,21,,0,1,50
766,2021_note_22_17_chunk_0,2021_note_22_17,note_block,22. 판매비와관리비:,2021,,22,,0,1,45
767,2021_note_23_18_chunk_0,2021_note_23_18,note_block,23. 기타수익,2021,,23,,0,1,53
768,2021_note_24_19_chunk_0,2021_note_24_19,note_block,24. 금융수익 및 금융비용:,2021,,24,,0,1,104
769,2021_note_25_20_chunk_0,2021_note_25_20,note_block,25. 법인세비용:,2021,,25,,0,1,235
770,2021_note_26_21_chunk_0,2021_note_26_21,note_block,26. 주당이익:,2021,,26,,0,1,142
771,2021_note_27_22_chunk_0,2021_note_27_22,note_block,27. 현금흐름표:,2021,,27,,0,1,519
772,2021_note_28_23_chunk_0,2021_note_28_23,note_block,28. 재무위험관리:,2021,,28,,0,5,1046
773,2021_note_28_23_chunk_1,2021_note_28_23,note_block,28. 재무위험관리:,2021,,28,,1,5,1295
774,2021_note_28_23_chunk_2,2021_note_28_23,note_block,28. 재무위험관리:,2021,,28,,2,5,1320
775,2021_note_28_23_chunk_3,2021_note_28_23,note_block,28. 재무위험관리:,2021,,28,,3,5,1305
776,2021_note_28_23_chunk_4,2021_note_28_23,note_block,28. 재무위험관리:,2021,,28,,4,5,438
777,2021_note_29_24_chunk_0,2021_note_29_24,note_block,29. 부문별 보고:,2021,,29,,0,1,336
778,2021_note_30_25_chunk_0,2021_note_30_25,note_block,30. 특수관계자와의 거래:,2021,,30,,0,1,801
779,2021_balance_sheet_chunk_0,2021_balance_sheet,normalized_table,balance_sheet,2021,balance_sheet,,,0,2,1190
780,2021_balance_sheet_chunk_1,2021_balance_sheet,normalized_table,balance_sheet,2021,balance_sheet,,,1,2,954
781,2021_income_statement_chunk_0,2021_income_statement,normalized_table,income_statement,2021,income_statement,,,0,1,670
782,2021_comprehensive_income_chunk_0,2021_comprehensive_income,normalized_table,comprehensive_income,2021,comprehensive_income,,,0,1,371
783,2021_changes_in_equity_prior_period_0_chunk_0,2021_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2021,changes_in_equity,,,0,1,576
784,2021_changes_in_equity_current_period_1_chunk_0,2021_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2021,changes_in_equity,,,0,1,581
785,2021_cash_flow_chunk_0,2021_cash_flow,normalized_table,cash_flow,2021,cash_flow,,,0,2,1194
786,2021_cash_flow_chunk_1,2021_cash_flow,normalized_table,cash_flow,2021,cash_flow,,,1,2,266
787,2022_section_0_chunk_0,2022_section_0,main_section,독립된 감사인의 감사보고서,2022,,,auditor_report_title,0,1,14
788,2022_section_1_chunk_0,2022_section_1,main_section,감사의견,2022,,,opinion,0,1,441
789,2022_section_2_chunk_0,2022_section_2,main_section,감사의견근거,2022,,,basis_for_opinion,0,1,6
790,2022_section_3_chunk_0,2022_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2022,,,auditor_responsibility,0,1,224
791,2022_section_4_chunk_0,2022_section_4,main_section,핵심감사사항,2022,,,key_audit_matters,0,1,1173
792,2022_section_5_chunk_0,2022_section_5,main_section,재무제표감사에 대한 감사인의 책임,2022,,,auditor_responsibility,0,2,1126
793,2022_section_5_chunk_1,2022_section_5,main_section,재무제표감사에 대한 감사인의 책임,2022,,,auditor_responsibility,1,2,678
794,2022_section_6_chunk_0,2022_section_6,main_section,(첨부)재 무 제 표,2022,,,attached_financial_statements,0,1,11
795,2022_section_7_chunk_0,2022_section_7,main_section,주석,2022,,,notes_section,0,30,1024
796,2022_section_7_chunk_1,2022_section_7,main_section,주석,2022,,,notes_section,1,30,1349
797,2022_section_7_chunk_2,2022_section_7,main_section,주석,2022,,,notes_section,2,30,1346
798,2022_section_7_chunk_3,2022_section_7,main_section,주석,2022,,,notes_section,3,30,1100
799,2022_section_7_chunk_4,2022_section_7,main_section,주석,2022,,,notes_section,4,30,1161
800,2022_section_7_chunk_5,2022_section_7,main_section,주석,2022,,,notes_section,5,30,1279
801,2022_section_7_chunk_6,2022_section_7,main_section,주석,2022,,,notes_section,6,30,1214
802,2022_section_7_chunk_7,2022_section_7,main_section,주석,2022,,,notes_section,7,30,1331
803,2022_section_7_chunk_8,2022_section_7,main_section,주석,2022,,,notes_section,8,30,1259
804,2022_section_7_chunk_9,2022_section_7,main_section,주석,2022,,,notes_section,9,30,1287
805,2022_section_7_chunk_10,2022_section_7,main_section,주석,2022,,,notes_section,10,30,1242
806,2022_section_7_chunk_11,2022_section_7,main_section,주석,2022,,,notes_section,11,30,1237
807,2022_section_7_chunk_12,2022_section_7,main_section,주석,2022,,,notes_section,12,30,1244
808,2022_section_7_chunk_13,2022_section_7,main_section,주석,2022,,,notes_section,13,30,1335
809,2022_section_7_chunk_14,2022_section_7,main_section,주석,2022,,,notes_section,14,30,1081
810,2022_section_7_chunk_15,2022_section_7,main_section,주석,2022,,,notes_section,15,30,1201
811,2022_section_7_chunk_16,2022_section_7,main_section,주석,2022,,,notes_section,16,30,1336
812,2022_section_7_chunk_17,2022_section_7,main_section,주석,2022,,,notes_section,17,30,1334
813,2022_section_7_chunk_18,2022_section_7,main_section,주석,2022,,,notes_section,18,30,1314
814,2022_section_7_chunk_19,2022_section_7,main_section,주석,2022,,,notes_section,19,30,1342
815,2022_section_7_chunk_20,2022_section_7,main_section,주석,2022,,,notes_section,20,30,1343
816,2022_section_7_chunk_21,2022_section_7,main_section,주석,2022,,,notes_section,21,30,1350
817,2022_section_7_chunk_22,2022_section_7,main_section,주석,2022,,,notes_section,22,30,1281
818,2022_section_7_chunk_23,2022_section_7,main_section,주석,2022,,,notes_section,23,30,1321
819,2022_section_7_chunk_24,2022_section_7,main_section,주석,2022,,,notes_section,24,30,1324
820,2022_section_7_chunk_25,2022_section_7,main_section,주석,2022,,,notes_section,25,30,1335
821,2022_section_7_chunk_26,2022_section_7,main_section,주석,2022,,,notes_section,26,30,1183
822,2022_section_7_chunk_27,2022_section_7,main_section,주석,2022,,,notes_section,27,30,1327
823,2022_section_7_chunk_28,2022_section_7,main_section,주석,2022,,,notes_section,28,30,1328
824,2022_section_7_chunk_29,2022_section_7,main_section,주석,2022,,,notes_section,29,30,492
825,2022_note_1_0_chunk_0,2022_note_1_0,note_block,1. 일반적 사항:,2022,,1,,0,1,334
826,2022_note_2_1_chunk_0,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,0,15,1140
827,2022_note_2_1_chunk_1,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,1,15,1160
828,2022_note_2_1_chunk_2,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,2,15,1239
829,2022_note_2_1_chunk_3,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,3,15,1200
830,2022_note_2_1_chunk_4,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,4,15,1307
831,2022_note_2_1_chunk_5,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,5,15,1149
832,2022_note_2_1_chunk_6,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,6,15,1071
833,2022_note_2_1_chunk_7,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,7,15,1307
834,2022_note_2_1_chunk_8,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,8,15,1297
835,2022_note_2_1_chunk_9,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,9,15,1319
836,2022_note_2_1_chunk_10,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,10,15,1308
837,2022_note_2_1_chunk_11,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,11,15,1078
838,2022_note_2_1_chunk_12,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,12,15,1218
839,2022_note_2_1_chunk_13,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,13,15,1115
840,2022_note_2_1_chunk_14,2022_note_2_1,note_block,2. 중요한 회계처리방침:,2022,,2,,14,15,804
841,2022_note_3_2_chunk_0,2022_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2022,,3,,0,3,1068
842,2022_note_3_2_chunk_1,2022_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2022,,3,,1,3,1306
843,2022_note_3_2_chunk_2,2022_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2022,,3,,2,3,602
844,2022_note_4_3_chunk_0,2022_note_4_3,note_block,4. 범주별 금융상품:,2022,,4,,0,1,98
845,2022_note_5_4_chunk_0,2022_note_5_4,note_block,5. 금융자산의 양도:,2022,,5,,0,1,260
846,2022_note_6_5_chunk_0,2022_note_6_5,note_block,6. 공정가치금융자산:,2022,,6,,0,1,265
847,2022_note_7_6_chunk_0,2022_note_7_6,note_block,7. 매출채권 및 미수금:,2022,,7,,0,1,346
848,2022_note_8_7_chunk_0,2022_note_8_7,note_block,8. 재고자산:,2022,,8,,0,1,137
849,2022_note_9_8_chunk_0,2022_note_9_8,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2022,,9,,0,1,257
850,2022_note_10_9_chunk_0,2022_note_10_9,note_block,10. 유형자산:,2022,,10,,0,1,161
851,2022_note_11_10_chunk_0,2022_note_11_10,note_block,11. 무형자산:,2022,,11,,0,1,100
852,2022_note_12_11_chunk_0,2022_note_12_11,note_block,12. 차입금:,2022,,12,,0,1,81
853,2022_note_13_12_chunk_0,2022_note_13_12,note_block,13. 사채:,2022,,13,,0,1,77
854,2022_note_14_13_chunk_0,2022_note_14_13,note_block,14. 순확정급여부채(자산):,2022,,14,,0,1,482
855,2022_note_15_14_chunk_0,2022_note_15_14,note_block,15. 충당부채:,2022,,15,,0,1,676
856,2022_note_16_15_chunk_0,2022_note_16_15,note_block,16. 우발부채와 약정사항:,2022,,16,,0,1,777
857,2022_note_17_16_chunk_0,2022_note_17_16,note_block,17. 계약부채:,2022,,17,,0,1,86
858,2022_note_18_17_chunk_0,2022_note_18_17,note_block,18. 자본금:,2022,,18,,0,1,290
859,2022_note_19_18_chunk_0,2022_note_19_18,note_block,19. 이익잉여금:,2022,,19,,0,1,267
860,2022_note_20_19_chunk_0,2022_note_20_19,note_block,20. 기타자본항목:,2022,,20,,0,1,44
861,2022_note_21_20_chunk_0,2022_note_21_20,note_block,21. 비용의 성격별 분류:,2022,,21,,0,1,50
862,2022_note_22_21_chunk_0,2022_note_22_21,note_block,22. 판매비와관리비:,2022,,22,,0,1,45
863,2022_note_23_22_chunk_0,2022_note_23_22,note_block,23. 기타수익 및 기타비용:,2022,,23,,0,1,53
864,2022_note_24_23_chunk_0,2022_note_24_23,note_block,24. 금융수익 및 금융비용:,2022,,24,,0,1,104
865,2022_note_25_24_chunk_0,2022_note_25_24,note_block,25. 법인세비용:,2022,,25,,0,1,245
866,2022_note_26_25_chunk_0,2022_note_26_25,note_block,26. 주당이익:,2022,,26,,0,1,142
867,2022_note_27_26_chunk_0,2022_note_27_26,note_block,27. 현금흐름표:,2022,,27,,0,1,509
868,2022_note_28_27_chunk_0,2022_note_28_27,note_block,28. 재무위험관리:,2022,,28,,0,5,1194
869,2022_note_28_27_chunk_1,2022_note_28_27,note_block,28. 재무위험관리:,2022,,28,,1,5,1080
870,2022_note_28_27_chunk_2,2022_note_28_27,note_block,28. 재무위험관리:,2022,,28,,2,5,1277
871,2022_note_28_27_chunk_3,2022_note_28_27,note_block,28. 재무위험관리:,2022,,28,,3,5,1276
872,2022_note_28_27_chunk_4,2022_note_28_27,note_block,28. 재무위험관리:,2022,,28,,4,5,378
873,2022_note_29_28_chunk_0,2022_note_29_28,note_block,29. 부문별 보고:,2022,,29,,0,1,328
874,2022_note_30_29_chunk_0,2022_note_30_29,note_block,30. 특수관계자와의 거래:,2022,,30,,0,1,824
875,2022_note_31_30_chunk_0,2022_note_31_30,note_block,31. 보고기간 후 사건,2022,,31,,0,1,116
876,2022_balance_sheet_chunk_0,2022_balance_sheet,normalized_table,balance_sheet,2022,balance_sheet,,,0,2,1188
877,2022_balance_sheet_chunk_1,2022_balance_sheet,normalized_table,balance_sheet,2022,balance_sheet,,,1,2,957
878,2022_income_statement_chunk_0,2022_income_statement,normalized_table,income_statement,2022,income_statement,,,0,1,671
879,2022_comprehensive_income_chunk_0,2022_comprehensive_income,normalized_table,comprehensive_income,2022,comprehensive_income,,,0,1,370
880,2022_changes_in_equity_prior_period_0_chunk_0,2022_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2022,changes_in_equity,,,0,1,581
881,2022_changes_in_equity_current_period_1_chunk_0,2022_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2022,changes_in_equity,,,0,1,586
882,2022_cash_flow_chunk_0,2022_cash_flow,normalized_table,cash_flow,2022,cash_flow,,,0,2,1198
883,2022_cash_flow_chunk_1,2022_cash_flow,normalized_table,cash_flow,2022,cash_flow,,,1,2,265
884,2023_section_0_chunk_0,2023_section_0,main_section,독립된 감사인의 감사보고서,2023,,,auditor_report_title,0,1,14
885,2023_section_1_chunk_0,2023_section_1,main_section,감사의견,2023,,,opinion,0,1,406
886,2023_section_2_chunk_0,2023_section_2,main_section,감사의견근거,2023,,,basis_for_opinion,0,1,6
887,2023_section_3_chunk_0,2023_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2023,,,auditor_responsibility,0,1,224
888,2023_section_4_chunk_0,2023_section_4,main_section,핵심감사사항,2023,,,key_audit_matters,0,2,1175
889,2023_section_4_chunk_1,2023_section_4,main_section,핵심감사사항,2023,,,key_audit_matters,1,2,617
890,2023_section_5_chunk_0,2023_section_5,main_section,기타사항,2023,,,other_matters,0,1,420
891,2023_section_6_chunk_0,2023_section_6,main_section,재무제표감사에 대한 감사인의 책임,2023,,,auditor_responsibility,0,2,1127
892,2023_section_6_chunk_1,2023_section_6,main_section,재무제표감사에 대한 감사인의 책임,2023,,,auditor_responsibility,1,2,672
893,2023_section_7_chunk_0,2023_section_7,main_section,(첨부)재 무 제 표,2023,,,attached_financial_statements,0,1,11
894,2023_section_8_chunk_0,2023_section_8,main_section,주석,2023,,,notes_section,0,22,1136
895,2023_section_8_chunk_1,2023_section_8,main_section,주석,2023,,,notes_section,1,22,1323
896,2023_section_8_chunk_2,2023_section_8,main_section,주석,2023,,,notes_section,2,22,1332
897,2023_section_8_chunk_3,2023_section_8,main_section,주석,2023,,,notes_section,3,22,1337
898,2023_section_8_chunk_4,2023_section_8,main_section,주석,2023,,,notes_section,4,22,1279
899,2023_section_8_chunk_5,2023_section_8,main_section,주석,2023,,,notes_section,5,22,1337
900,2023_section_8_chunk_6,2023_section_8,main_section,주석,2023,,,notes_section,6,22,1331
901,2023_section_8_chunk_7,2023_section_8,main_section,주석,2023,,,notes_section,7,22,1315
902,2023_section_8_chunk_8,2023_section_8,main_section,주석,2023,,,notes_section,8,22,1339
903,2023_section_8_chunk_9,2023_section_8,main_section,주석,2023,,,notes_section,9,22,1335
904,2023_section_8_chunk_10,2023_section_8,main_section,주석,2023,,,notes_section,10,22,1327
905,2023_section_8_chunk_11,2023_section_8,main_section,주석,2023,,,notes_section,11,22,1279
906,2023_section_8_chunk_12,2023_section_8,main_section,주석,2023,,,notes_section,12,22,1318
907,2023_section_8_chunk_13,2023_section_8,main_section,주석,2023,,,notes_section,13,22,1260
908,2023_section_8_chunk_14,2023_section_8,main_section,주석,2023,,,notes_section,14,22,1299
909,2023_section_8_chunk_15,2023_section_8,main_section,주석,2023,,,notes_section,15,22,1275
910,2023_section_8_chunk_16,2023_section_8,main_section,주석,2023,,,notes_section,16,22,1320
911,2023_section_8_chunk_17,2023_section_8,main_section,주석,2023,,,notes_section,17,22,1282
912,2023_section_8_chunk_18,2023_section_8,main_section,주석,2023,,,notes_section,18,22,1282
913,2023_section_8_chunk_19,2023_section_8,main_section,주석,2023,,,notes_section,19,22,1283
914,2023_section_8_chunk_20,2023_section_8,main_section,주석,2023,,,notes_section,20,22,1256
915,2023_section_8_chunk_21,2023_section_8,main_section,주석,2023,,,notes_section,21,22,853
916,2023_note_1_0_chunk_0,2023_note_1_0,note_block,1. 일반적 사항:,2023,,1,,0,1,335
917,2023_note_2_1_chunk_0,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,0,7,1173
918,2023_note_2_1_chunk_1,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,1,7,1317
919,2023_note_2_1_chunk_2,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,2,7,1181
920,2023_note_2_1_chunk_3,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,3,7,1240
921,2023_note_2_1_chunk_4,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,4,7,1213
922,2023_note_2_1_chunk_5,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,5,7,1126
923,2023_note_2_1_chunk_6,2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,6,7,582
924,2023_note_3_2_chunk_0,2023_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2023,,3,,0,3,1153
925,2023_note_3_2_chunk_1,2023_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2023,,3,,1,3,1128
926,2023_note_3_2_chunk_2,2023_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2023,,3,,2,3,604
927,2023_note_4_3_chunk_0,2023_note_4_3,note_block,4. 범주별 금융상품:,2023,,4,,0,1,98
928,2023_note_5_4_chunk_0,2023_note_5_4,note_block,5. 금융자산의 양도:,2023,,5,,0,1,260
929,2023_note_6_5_chunk_0,2023_note_6_5,note_block,6. 공정가치금융자산:,2023,,6,,0,1,265
930,2023_note_7_6_chunk_0,2023_note_7_6,note_block,7. 매출채권 및 미수금:,2023,,7,,0,1,240
931,2023_note_8_7_chunk_0,2023_note_8_7,note_block,8. 재고자산:,2023,,8,,0,1,133
932,2023_note_9_8_chunk_0,2023_note_9_8,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2023,,9,,0,1,254
933,2023_note_10_9_chunk_0,2023_note_10_9,note_block,10. 유형자산:,2023,,10,,0,1,161
934,2023_note_11_10_chunk_0,2023_note_11_10,note_block,11. 무형자산:,2023,,11,,0,1,100
935,2023_note_12_11_chunk_0,2023_note_12_11,note_block,12. 차입금:,2023,,12,,0,1,122
936,2023_note_13_12_chunk_0,2023_note_13_12,note_block,13. 사채:,2023,,13,,0,1,77
937,2023_note_14_13_chunk_0,2023_note_14_13,note_block,14. 순확정급여부채(자산):,2023,,14,,0,1,548
938,2023_note_15_14_chunk_0,2023_note_15_14,note_block,15. 충당부채:,2023,,15,,0,1,677
939,2023_note_16_15_chunk_0,2023_note_16_15,note_block,16. 우발부채와 약정사항:,2023,,16,,0,1,781
940,2023_note_17_16_chunk_0,2023_note_17_16,note_block,17. 계약부채:,2023,,17,,0,1,86
941,2023_note_18_17_chunk_0,2023_note_18_17,note_block,18. 자본금:,2023,,18,,0,1,395
942,2023_note_19_18_chunk_0,2023_note_19_18,note_block,19. 이익잉여금:,2023,,19,,0,1,281
943,2023_note_20_19_chunk_0,2023_note_20_19,note_block,20. 기타자본항목:,2023,,20,,0,1,44
944,2023_note_21_20_chunk_0,2023_note_21_20,note_block,21. 비용의 성격별 분류:,2023,,21,,0,1,50
945,2023_note_22_21_chunk_0,2023_note_22_21,note_block,22. 판매비와관리비:,2023,,22,,0,1,45
946,2023_note_23_22_chunk_0,2023_note_23_22,note_block,23. 기타수익 및 기타비용:,2023,,23,,0,1,53
947,2023_note_24_23_chunk_0,2023_note_24_23,note_block,24. 금융수익 및 금융비용:,2023,,24,,0,1,104
948,2023_note_25_24_chunk_0,2023_note_25_24,note_block,25. 법인세비용:,2023,,25,,0,1,868
949,2023_note_26_25_chunk_0,2023_note_26_25,note_block,26. 주당이익:,2023,,26,,0,1,142
950,2023_note_27_26_chunk_0,2023_note_27_26,note_block,27. 현금흐름표:,2023,,27,,0,1,510
951,2023_note_28_27_chunk_0,2023_note_28_27,note_block,28. 재무위험관리:,2023,,28,,0,5,1171
952,2023_note_28_27_chunk_1,2023_note_28_27,note_block,28. 재무위험관리:,2023,,28,,1,5,1234
953,2023_note_28_27_chunk_2,2023_note_28_27,note_block,28. 재무위험관리:,2023,,28,,2,5,1304
954,2023_note_28_27_chunk_3,2023_note_28_27,note_block,28. 재무위험관리:,2023,,28,,3,5,1284
955,2023_note_28_27_chunk_4,2023_note_28_27,note_block,28. 재무위험관리:,2023,,28,,4,5,416
956,2023_note_29_28_chunk_0,2023_note_29_28,note_block,29. 부문별 보고:,2023,,29,,0,1,328
957,2023_note_30_29_chunk_0,2023_note_30_29,note_block,30. 특수관계자와의 거래:,2023,,30,,0,1,995
958,2023_balance_sheet_chunk_0,2023_balance_sheet,normalized_table,balance_sheet,2023,balance_sheet,,,0,2,1183
959,2023_balance_sheet_chunk_1,2023_balance_sheet,normalized_table,balance_sheet,2023,balance_sheet,,,1,2,952
960,2023_income_statement_chunk_0,2023_income_statement,normalized_table,income_statement,2023,income_statement,,,0,1,685
961,2023_comprehensive_income_chunk_0,2023_comprehensive_income,normalized_table,comprehensive_income,2023,comprehensive_income,,,0,1,370
962,2023_changes_in_equity_prior_period_0_chunk_0,2023_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2023,changes_in_equity,,,0,1,586
963,2023_changes_in_equity_current_period_1_chunk_0,2023_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2023,changes_in_equity,,,0,1,588
964,2023_cash_flow_chunk_0,2023_cash_flow,normalized_table,cash_flow,2023,cash_flow,,,0,2,1196
965,2023_cash_flow_chunk_1,2023_cash_flow,normalized_table,cash_flow,2023,cash_flow,,,1,2,320
966,2024_section_0_chunk_0,2024_section_0,main_section,독립된 감사인의 감사보고서,2024,,,auditor_report_title,0,1,14
967,2024_section_1_chunk_0,2024_section_1,main_section,감사의견,2024,,,opinion,0,1,448
968,2024_section_2_chunk_0,2024_section_2,main_section,감사의견근거,2024,,,basis_for_opinion,0,1,6
969,2024_section_3_chunk_0,2024_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2024,,,auditor_responsibility,0,1,224
970,2024_section_4_chunk_0,2024_section_4,main_section,핵심감사사항,2024,,,key_audit_matters,0,2,961
971,2024_section_4_chunk_1,2024_section_4,main_section,핵심감사사항,2024,,,key_audit_matters,1,2,1201
972,2024_section_5_chunk_0,2024_section_5,main_section,재무제표감사에 대한 감사인의 책임,2024,,,auditor_responsibility,0,2,1127
973,2024_section_5_chunk_1,2024_section_5,main_section,재무제표감사에 대한 감사인의 책임,2024,,,auditor_responsibility,1,2,672
974,2024_section_6_chunk_0,2024_section_6,main_section,(첨부)재 무 제 표,2024,,,attached_financial_statements,0,1,11
975,2024_section_7_chunk_0,2024_section_7,main_section,주석,2024,,,notes_section,0,22,1134
976,2024_section_7_chunk_1,2024_section_7,main_section,주석,2024,,,notes_section,1,22,1140
977,2024_section_7_chunk_2,2024_section_7,main_section,주석,2024,,,notes_section,2,22,1219
978,2024_section_7_chunk_3,2024_section_7,main_section,주석,2024,,,notes_section,3,22,1265
979,2024_section_7_chunk_4,2024_section_7,main_section,주석,2024,,,notes_section,4,22,1273
980,2024_section_7_chunk_5,2024_section_7,main_section,주석,2024,,,notes_section,5,22,1170
981,2024_section_7_chunk_6,2024_section_7,main_section,주석,2024,,,notes_section,6,22,1334
982,2024_section_7_chunk_7,2024_section_7,main_section,주석,2024,,,notes_section,7,22,1304
983,2024_section_7_chunk_8,2024_section_7,main_section,주석,2024,,,notes_section,8,22,1340
984,2024_section_7_chunk_9,2024_section_7,main_section,주석,2024,,,notes_section,9,22,1320
985,2024_section_7_chunk_10,2024_section_7,main_section,주석,2024,,,notes_section,10,22,1342
986,2024_section_7_chunk_11,2024_section_7,main_section,주석,2024,,,notes_section,11,22,1344
987,2024_section_7_chunk_12,2024_section_7,main_section,주석,2024,,,notes_section,12,22,1339
988,2024_section_7_chunk_13,2024_section_7,main_section,주석,2024,,,notes_section,13,22,1332
989,2024_section_7_chunk_14,2024_section_7,main_section,주석,2024,,,notes_section,14,22,1188
990,2024_section_7_chunk_15,2024_section_7,main_section,주석,2024,,,notes_section,15,22,1243
991,2024_section_7_chunk_16,2024_section_7,main_section,주석,2024,,,notes_section,16,22,1329
992,2024_section_7_chunk_17,2024_section_7,main_section,주석,2024,,,notes_section,17,22,1314
993,2024_section_7_chunk_18,2024_section_7,main_section,주석,2024,,,notes_section,18,22,1339
994,2024_section_7_chunk_19,2024_section_7,main_section,주석,2024,,,notes_section,19,22,1349
995,2024_section_7_chunk_20,2024_section_7,main_section,주석,2024,,,notes_section,20,22,1329
996,2024_section_7_chunk_21,2024_section_7,main_section,주석,2024,,,notes_section,21,22,485
997,2024_note_1_0_chunk_0,2024_note_1_0,note_block,1. 일반적 사항:,2024,,1,,0,1,337
998,2024_note_2_1_chunk_0,2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,0,6,1068
999,2024_note_2_1_chunk_1,2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,1,6,1321
1000,2024_note_2_1_chunk_2,2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,2,6,1270
