doc_id,source_type,title,year,statement_type,note_number,section_type,text_length
2015_table_summary_103,table_summary,table_summary_103,2015,,,,135
2015_table_summary_104,table_summary,table_summary_104,2015,,,,63
2015_table_summary_105,table_summary,table_summary_105,2015,,,,183
2015_table_summary_106,table_summary,table_summary_106,2015,,,,63
2015_table_summary_107,table_summary,table_summary_107,2015,,,,181
2015_table_summary_108,table_summary,table_summary_108,2015,,,,63
2015_table_summary_109,table_summary,table_summary_109,2015,,,,90
2015_table_summary_110,table_summary,table_summary_110,2015,,,,99
2015_table_summary_111,table_summary,table_summary_111,2015,,,,63
2015_table_summary_112,table_summary,table_summary_112,2015,,,,129
2015_table_summary_113,table_summary,table_summary_113,2015,,,,63
2015_table_summary_114,table_summary,table_summary_114,2015,,,,113
2015_table_summary_115,table_summary,table_summary_115,2015,,,,63
2015_table_summary_116,table_summary,table_summary_116,2015,,,,301
2015_table_summary_117,table_summary,table_summary_117,2015,,,,63
2015_table_summary_118,table_summary,table_summary_118,2015,,,,96
2015_table_summary_119,table_summary,table_summary_119,2015,,,,63
2015_table_summary_120,table_summary,table_summary_120,2015,,,,171
2015_table_summary_121,table_summary,table_summary_121,2015,,,,63
2015_table_summary_122,table_summary,table_summary_122,2015,,,,124
2015_table_summary_123,table_summary,table_summary_123,2015,,,,63
2015_table_summary_124,table_summary,table_summary_124,2015,,,,128
2015_table_summary_125,table_summary,table_summary_125,2015,,,,63
2015_table_summary_126,table_summary,table_summary_126,2015,,,,122
2015_table_summary_127,table_summary,table_summary_127,2015,,,,63
2015_table_summary_128,table_summary,table_summary_128,2015,,,,146
2015_table_summary_129,table_summary,table_summary_129,2015,,,,105
2015_table_summary_130,table_summary,table_summary_130,2015,,,,100
2015_table_summary_131,table_summary,table_summary_131,2015,,,,63
2015_table_summary_132,table_summary,table_summary_132,2015,,,,219
2015_table_summary_133,table_summary,table_summary_133,2015,,,,61
2015_table_summary_134,table_summary,table_summary_134,2015,,,,134
2015_table_summary_135,table_summary,table_summary_135,2015,,,,63
2015_table_summary_136,table_summary,table_summary_136,2015,,,,82
2015_table_summary_137,table_summary,table_summary_137,2015,,,,63
2015_table_summary_138,table_summary,table_summary_138,2015,,,,83
2015_table_summary_139,table_summary,table_summary_139,2015,,,,70
2015_table_summary_140,table_summary,table_summary_140,2015,,,,276
2015_table_summary_141,table_summary,table_summary_141,2015,,,,63
2015_table_summary_142,table_summary,table_summary_142,2015,,,,294
2015_table_summary_143,table_summary,table_summary_143,2015,,,,61
2015_table_summary_144,table_summary,table_summary_144,2015,,,,150
2015_table_summary_145,table_summary,table_summary_145,2015,,,,63
2015_table_summary_146,table_summary,table_summary_146,2015,,,,145
2015_table_summary_147,table_summary,table_summary_147,2015,,,,63
2015_table_summary_148,table_summary,table_summary_148,2015,,,,212
2015_table_summary_149,table_summary,table_summary_149,2015,,,,63
2015_table_summary_150,table_summary,table_summary_150,2015,,,,162
2015_table_summary_151,table_summary,table_summary_151,2015,,,,63
2015_table_summary_152,table_summary,table_summary_152,2015,,,,168
2015_table_summary_153,table_summary,table_summary_153,2015,,,,63
2015_table_summary_154,table_summary,table_summary_154,2015,,,,133
2015_table_summary_155,table_summary,table_summary_155,2015,,,,65
2015_table_summary_156,table_summary,table_summary_156,2015,,,,143
2015_table_summary_157,table_summary,table_summary_157,2015,,,,122
2015_table_summary_158,table_summary,table_summary_158,2015,,,,63
2015_table_summary_159,table_summary,table_summary_159,2015,,,,165
2015_table_summary_160,table_summary,table_summary_160,2015,,,,63
2015_table_summary_161,table_summary,table_summary_161,2015,,,,124
2015_table_summary_162,table_summary,table_summary_162,2015,,,,63
2015_table_summary_163,table_summary,table_summary_163,2015,,,,122
2015_table_summary_164,table_summary,table_summary_164,2015,,,,63
2015_table_summary_165,table_summary,table_summary_165,2015,,,,134
2015_table_summary_166,table_summary,table_summary_166,2015,,,,63
2015_table_summary_167,table_summary,table_summary_167,2015,,,,134
2015_table_summary_168,table_summary,table_summary_168,2015,,,,63
2015_table_summary_169,table_summary,table_summary_169,2015,,,,138
2015_table_summary_170,table_summary,table_summary_170,2015,,,,63
2015_table_summary_171,table_summary,table_summary_171,2015,,,,209
2015_table_summary_172,table_summary,table_summary_172,2015,,,,63
2015_table_summary_173,table_summary,table_summary_173,2015,,,,208
2015_table_summary_174,table_summary,table_summary_174,2015,,,,63
2015_table_summary_175,table_summary,table_summary_175,2015,,,,175
2015_table_summary_176,table_summary,table_summary_176,2015,,,,67
2015_table_summary_177,table_summary,table_summary_177,2015,,,,150
2015_table_summary_178,table_summary,table_summary_178,2015,,,,67
2015_table_summary_179,table_summary,table_summary_179,2015,,,,146
2015_table_summary_180,table_summary,table_summary_180,2015,,,,67
2015_table_summary_181,table_summary,table_summary_181,2015,,,,173
2015_table_summary_182,table_summary,table_summary_182,2015,,,,67
2015_table_summary_183,table_summary,table_summary_183,2015,,,,168
2015_table_summary_184,table_summary,table_summary_184,2015,,,,63
2015_table_summary_185,table_summary,table_summary_185,2015,,,,152
2015_table_summary_186,table_summary,table_summary_186,2015,,,,63
2015_table_summary_187,table_summary,table_summary_187,2015,,,,175
2015_table_summary_188,table_summary,table_summary_188,2015,,,,63
2015_table_summary_189,table_summary,table_summary_189,2015,,,,158
2015_table_summary_190,table_summary,table_summary_190,2015,,,,63
2015_table_summary_191,table_summary,table_summary_191,2015,,,,190
2015_table_summary_192,table_summary,table_summary_192,2015,,,,63
2015_table_summary_193,table_summary,table_summary_193,2015,,,,117
2015_table_summary_194,table_summary,table_summary_194,2015,,,,63
2015_table_summary_195,table_summary,table_summary_195,2015,,,,117
2015_table_summary_196,table_summary,table_summary_196,2015,,,,63
2015_table_summary_197,table_summary,table_summary_197,2015,,,,132
2015_table_summary_198,table_summary,table_summary_198,2015,,,,63
2015_table_summary_199,table_summary,table_summary_199,2015,,,,179
2015_table_summary_200,table_summary,table_summary_200,2015,,,,63
2015_table_summary_201,table_summary,table_summary_201,2015,,,,171
2015_table_summary_202,table_summary,table_summary_202,2015,,,,63
2015_table_summary_203,table_summary,table_summary_203,2015,,,,175
2015_table_summary_204,table_summary,table_summary_204,2015,,,,64
2015_table_summary_205,table_summary,table_summary_205,2015,,,,224
2015_table_summary_206,table_summary,table_summary_206,2015,,,,63
2015_table_summary_207,table_summary,table_summary_207,2015,,,,130
2015_table_summary_208,table_summary,table_summary_208,2015,,,,64
2015_table_summary_209,table_summary,table_summary_209,2015,,,,101
2015_table_summary_210,table_summary,table_summary_210,2015,,,,63
2015_table_summary_211,table_summary,table_summary_211,2015,,,,141
2015_table_summary_212,table_summary,table_summary_212,2015,,,,63
2015_table_summary_213,table_summary,table_summary_213,2015,,,,141
2015_table_summary_214,table_summary,table_summary_214,2015,,,,154
2015_table_summary_215,table_summary,table_summary_215,2015,,,,200
2015_table_summary_216,table_summary,table_summary_216,2015,,,,249
2015_table_summary_217,table_summary,table_summary_217,2015,,,,217
2015_table_summary_218,table_summary,table_summary_218,2015,,,,228
2015_table_summary_219,table_summary,table_summary_219,2015,,,,221
2015_table_summary_220,table_summary,table_summary_220,2015,,,,63
2015_table_summary_221,table_summary,table_summary_221,2015,,,,233
2015_table_summary_222,table_summary,table_summary_222,2015,,,,63
2015_table_summary_223,table_summary,table_summary_223,2015,,,,197
2015_table_summary_224,table_summary,table_summary_224,2015,,,,63
2015_table_summary_225,table_summary,table_summary_225,2015,,,,231
2015_table_summary_226,table_summary,table_summary_226,2015,,,,63
2015_table_summary_227,table_summary,table_summary_227,2015,,,,203
2015_table_summary_228,table_summary,table_summary_228,2015,,,,63
2015_table_summary_229,table_summary,table_summary_229,2015,,,,200
2015_table_summary_230,table_summary,table_summary_230,2015,,,,63
2015_table_summary_231,table_summary,table_summary_231,2015,,,,243
2015_table_summary_232,table_summary,table_summary_232,2015,,,,63
2015_table_summary_233,table_summary,table_summary_233,2015,,,,201
2015_table_summary_234,table_summary,table_summary_234,2015,,,,63
2015_table_summary_235,table_summary,table_summary_235,2015,,,,219
2015_table_summary_236,table_summary,table_summary_236,2015,,,,63
2015_table_summary_237,table_summary,table_summary_237,2015,,,,117
2015_table_summary_238,table_summary,table_summary_238,2015,,,,63
2015_table_summary_239,table_summary,table_summary_239,2015,,,,115
2015_table_summary_240,table_summary,table_summary_240,2015,,,,63
2015_table_summary_241,table_summary,table_summary_241,2015,,,,93
2015_table_summary_242,table_summary,table_summary_242,2015,,,,149
2015_table_summary_243,table_summary,table_summary_243,2015,,,,108
2015_table_summary_244,table_summary,table_summary_244,2015,,,,105
2015_table_summary_245,table_summary,table_summary_245,2015,,,,153
2015_table_summary_246,table_summary,table_summary_246,2015,,,,68
2015_table_summary_247,table_summary,table_summary_247,2015,,,,281
2015_table_summary_248,table_summary,table_summary_248,2015,,,,556
2016_section_0,main_section,독립된 감사인의 감사보고서,2016,,,auditor_report_title,183
2016_section_1,main_section,재무제표에 대한 경영진의 책임,2016,,,management_responsibility,135
2016_section_2,main_section,감사인의 책임,2016,,,auditor_responsibility,572
2016_section_3,main_section,감사의견,2016,,,opinion,158
2016_section_4,main_section,(첨부)재 무 제 표,2016,,,attached_financial_statements,11
2016_section_5,main_section,주석,2016,,,notes_section,21046
2016_section_6,main_section,(주석,2016,,,notes_section,17885
2016_note_1_0,note_block,1. 일반적 사항 :,2016,,1,,361
2016_note_2_1,note_block,2. 중요한 회계처리방침 :,2016,,2,,16903
2016_note_3_2,note_block,3. 중요한 회계추정 및 가정 :,2016,,3,,1514
2016_note_6_3,note_block,6. 범주별 금융상품 :,2016,,6,,100
2016_note_7_4,note_block,7. 금융자산의 신용건전성 :,2016,,7,,495
2016_note_8_5,note_block,8. 금융자산의 양도 :,2016,,8,,259
2016_note_9_6,note_block,9. 매도가능금융자산 :,2016,,9,,1253
2016_note_10_7,note_block,10. 매출채권 및 미수금 :,2016,,10,,428
2016_note_11_8,note_block,11. 재고자산 :,2016,,11,,206
2016_note_12_9,note_block,"12. 종속기업, 관계기업 및 공동기업 투자 :",2016,,12,,928
2016_note_13_10,note_block,13. 유형자산 :,2016,,13,,665
2016_note_15_11,note_block,15. 차입금 :,2016,,15,,91
2016_note_16_12,note_block,16. 사채 :,2016,,16,,1343
2016_note_19_13,note_block,19. 우발부채와 약정사항 :,2016,,19,,2887
2016_note_20_14,note_block,20. 자본금 :,2016,,20,,369
2016_note_21_15,note_block,21. 이익잉여금 :,2016,,21,,413
2016_note_22_16,note_block,22. 주당배당금 :,2016,,22,,118
2016_note_23_17,note_block,23. 기타자본항목 :,2016,,23,,157
2016_note_24_18,note_block,24. 비용의 성격별 분류 :,2016,,24,,90
2016_note_25_19,note_block,25. 판매비와관리비 :,2016,,25,,45
2016_note_26_20,note_block,26. 기타수익,2016,,26,,54
2016_note_27_21,note_block,27. 금융수익 및 금융비용 :,2016,,27,,111
2016_note_28_22,note_block,28. 법인세비용 :,2016,,28,,667
2016_note_29_23,note_block,29. 주당이익 :,2016,,29,,286
2016_note_30_24,note_block,30. 현금흐름표 :,2016,,30,,260
2016_note_31_25,note_block,31. 재무위험관리 :,2016,,31,,4996
2016_note_32_26,note_block,32. 특수관계자와의 거래 :,2016,,32,,1733
2016_note_33_27,note_block,33. 매각예정분류(처분자산집단) :,2016,,33,,436
2016_note_34_28,note_block,34. 보고기간 후 사건 :,2016,,34,,345
2016_balance_sheet,normalized_table,balance_sheet,2016,balance_sheet,,,2117
2016_income_statement,normalized_table,income_statement,2016,income_statement,,,664
2016_comprehensive_income,normalized_table,comprehensive_income,2016,comprehensive_income,,,370
2016_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2016,changes_in_equity,,,858
2016_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2016,changes_in_equity,,,761
2016_cash_flow,normalized_table,cash_flow,2016,cash_flow,,,1509
2016_table_summary_0,table_summary,table_summary_0,2016,,,,107
2016_table_summary_1,table_summary,table_summary_1,2016,,,,91
2016_table_summary_2,table_summary,table_summary_2,2016,,,,79
2016_table_summary_3,table_summary,table_summary_3,2016,,,,97
2016_table_summary_4,table_summary,table_summary_4,2016,,,,211
2016_table_summary_5,table_summary,table_summary_5,2016,,,,62
2016_table_summary_6,table_summary,table_summary_6,2016,,,,107
2016_table_summary_7,table_summary,table_summary_7,2016,,,,107
2016_table_summary_8,table_summary,table_summary_8,2016,,,,97
2016_table_summary_9,table_summary,table_summary_9,2016,,,,135
2016_table_summary_10,table_summary,table_summary_10,2016,,,,202
2016_table_summary_11,table_summary,table_summary_11,2016,,,,171
2016_table_summary_12,table_summary,table_summary_12,2016,,,,82
2016_table_summary_13,table_summary,table_summary_13,2016,,,,257
2016_table_summary_14,table_summary,table_summary_14,2016,,,,199
2016_table_summary_15,table_summary,table_summary_15,2016,,,,82
2016_table_summary_16,table_summary,table_summary_16,2016,,,,287
2016_table_summary_17,table_summary,table_summary_17,2016,,,,190
2016_table_summary_18,table_summary,table_summary_18,2016,,,,82
2016_table_summary_19,table_summary,table_summary_19,2016,,,,258
2016_table_summary_20,table_summary,table_summary_20,2016,,,,192
2016_table_summary_21,table_summary,table_summary_21,2016,,,,82
2016_table_summary_22,table_summary,table_summary_22,2016,,,,250
2016_table_summary_23,table_summary,table_summary_23,2016,,,,189
2016_table_summary_24,table_summary,table_summary_24,2016,,,,82
2016_table_summary_25,table_summary,table_summary_25,2016,,,,114
2016_table_summary_26,table_summary,table_summary_26,2016,,,,222
2016_table_summary_27,table_summary,table_summary_27,2016,,,,338
2016_table_summary_28,table_summary,table_summary_28,2016,,,,97
2016_table_summary_29,table_summary,table_summary_29,2016,,,,96
2016_table_summary_30,table_summary,table_summary_30,2016,,,,63
2016_table_summary_31,table_summary,table_summary_31,2016,,,,119
2016_table_summary_32,table_summary,table_summary_32,2016,,,,63
2016_table_summary_33,table_summary,table_summary_33,2016,,,,78
2016_table_summary_34,table_summary,table_summary_34,2016,,,,63
2016_table_summary_35,table_summary,table_summary_35,2016,,,,161
2016_table_summary_36,table_summary,table_summary_36,2016,,,,63
2016_table_summary_37,table_summary,table_summary_37,2016,,,,152
2016_table_summary_38,table_summary,table_summary_38,2016,,,,63
2016_table_summary_39,table_summary,table_summary_39,2016,,,,165
